id,username,account,password,name,created_at,image,role,department
297,user194855,863840,pass8769,员工_1-3-19-1,2026-05-20 00:00:00,,1.3.19,部门1
298,user838200,192349,pass2504,员工_1-3-19-2,2026-05-20 00:00:00,,1.3.19,部门1
299,user508088,321665,pass2730,组长_1-3-20,2026-05-21 00:00:00,,1.3.20,部门1
300,user328331,235026,pass1036,员工_1-3-20-1,2026-05-21 00:00:00,,1.3.20,部门1
301,user855760,384484,pass7700,员工_1-3-20-2,2026-05-21 00:00:00,,1.3.20,部门1
302,user940457,454635,pass3973,组长_1-3-21,2026-05-22 00:00:00,,1.3.21,部门1
303,user634499,754536,pass4952,员工_1-3-21-1,2026-05-22 00:00:00,,1.3.21,部门1
304,user236006,323974,pass2936,员工_1-3-21-2,2026-05-22 00:00:00,,1.3.21,部门1
305,user574489,673718,pass6225,组长_1-3-22,2026-05-23 00:00:00,,1.3.22,部门1
306,user157853,336104,pass3101,员工_1-3-22-1,2026-05-23 00:00:00,,1.3.22,部门1
307,user929469,378312,pass2216,员工_1-3-22-2,2026-05-23 00:00:00,,1.3.22,部门1
308,user729936,215952,pass6597,组长_1-3-23,2026-05-24 00:00:00,,1.3.23,部门1
309,user946985,801790,pass3304,员工_1-3-23-1,2026-05-24 00:00:00,,1.3.23,部门1
310,user266541,977415,pass9648,员工_1-3-23-2,2026-05-24 00:00:00,,1.3.23,部门1
311,user829102,462912,pass6124,组长_1-3-24,2026-05-25 00:00:00,,1.3.24,部门1
312,user691262,305567,pass4418,员工_1-3-24-1,2026-05-25 00:00:00,,1.3.24,部门1
313,user605758,333288,pass7297,员工_1-3-24-2,2026-05-25 00:00:00,,1.3.24,部门1
314,user166648,615574,pass4374,组长_1-3-25,2026-05-26 00:00:00,,1.3.25,部门1
315,user318725,779901,pass2749,员工_1-3-25-1,2026-05-26 00:00:00,,1.3.25,部门1
316,user571823,423162,pass7661,员工_1-3-25-2,2026-05-26 00:00:00,,1.3.25,部门1
317,user370289,420782,pass7156,组长_1-3-26,2026-05-27 00:00:00,,1.3.26,部门1
318,user250880,527832,pass6155,员工_1-3-26-1,2026-05-27 00:00:00,,1.3.26,部门1
319,user695810,532362,pass1678,员工_1-3-26-2,2026-05-27 00:00:00,,1.3.26,部门1
320,user492097,384316,pass9951,组长_1-3-27,2026-05-28 00:00:00,,1.3.27,部门1
321,user511691,976785,pass7380,员工_1-3-27-1,2026-05-28 00:00:00,,1.3.27,部门1
322,user149979,851967,pass7923,员工_1-3-27-2,2026-05-28 00:00:00,,1.3.27,部门1
323,user614097,138536,pass4313,组长_1-3-28,2026-05-29 00:00:00,,1.3.28,部门1
324,user248755,991711,pass4728,员工_1-3-28-1,2026-05-29 00:00:00,,1.3.28,部门1
325,user417192,724131,pass2807,员工_1-3-28-2,2026-05-29 00:00:00,,1.3.28,部门1
326,user859173,271302,pass5124,组长_1-3-29,2026-05-30 00:00:00,,1.3.29,部门1
327,user949920,222020,pass1073,员工_1-3-29-1,2026-05-30 00:00:00,,1.3.29,部门1
328,user692585,153675,pass4400,员工_1-3-29-2,2026-05-30 00:00:00,,1.3.29,部门1
329,user185185,807201,pass7014,组长_1-3-30,2026-05-31 00:00:00,,1.3.30,部门1
330,user945153,971708,pass8491,员工_1-3-30-1,2026-05-31 00:00:00,,1.3.30,部门1
331,user934210,714407,pass8363,员工_1-3-30-2,2026-05-31 00:00:00,,1.3.30,部门1
332,user706493,931314,pass3771,组长_1-4-1,2026-06-01 00:00:00,,1.4.1,部门1
333,user636211,612416,pass6585,员工_1-4-1-1,2026-06-01 00:00:00,,1.4.1,部门1
334,user266830,603783,pass8537,员工_1-4-1-2,2026-06-01 00:00:00,,1.4.1,部门1
335,user941197,549641,pass9697,组长_1-4-2,2026-06-02 00:00:00,,1.4.2,部门1
336,user687870,645393,pass2224,员工_1-4-2-1,2026-06-02 00:00:00,,1.4.2,部门1
337,user581745,652723,pass6115,员工_1-4-2-2,2026-06-02 00:00:00,,1.4.2,部门1
338,user896668,135797,pass5628,组长_1-4-3,2026-06-03 00:00:00,,1.4.3,部门1
339,user994525,253947,pass7855,员工_1-4-3-1,2026-06-03 00:00:00,,1.4.3,部门1
340,user345585,575175,pass1684,员工_1-4-3-2,2026-06-03 00:00:00,,1.4.3,部门1
341,user734028,409674,pass2761,组长_1-4-4,2026-06-04 00:00:00,,1.4.4,部门1
342,user887667,307391,pass8686,员工_1-4-4-1,2026-06-04 00:00:00,,1.4.4,部门1
343,user599834,398613,pass2509,员工_1-4-4-2,2026-06-04 00:00:00,,1.4.4,部门1
344,user387254,926495,pass9254,组长_1-4-5,2026-06-05 00:00:00,,1.4.5,部门1
345,user497690,302288,pass8850,员工_1-4-5-1,2026-06-05 00:00:00,,1.4.5,部门1
346,user628009,879795,pass5243,员工_1-4-5-2,2026-06-05 00:00:00,,1.4.5,部门1
347,user134471,402874,pass8625,组长_1-4-6,2026-06-06 00:00:00,,1.4.6,部门1
348,user788315,480144,pass3020,员工_1-4-6-1,2026-06-06 00:00:00,,1.4.6,部门1
349,user103979,776331,pass2212,员工_1-4-6-2,2026-06-06 00:00:00,,1.4.6,部门1
350,user281819,329075,pass8462,组长_1-4-7,2026-06-07 00:00:00,,1.4.7,部门1
351,user746437,570691,pass4310,员工_1-4-7-1,2026-06-07 00:00:00,,1.4.7,部门1
352,user910024,985653,pass6646,员工_1-4-7-2,2026-06-07 00:00:00,,1.4.7,部门1
353,user912809,384666,pass6487,组长_1-4-8,2026-06-08 00:00:00,,1.4.8,部门1
354,user437888,661478,pass4867,员工_1-4-8-1,2026-06-08 00:00:00,,1.4.8,部门1
355,user790534,620183,pass8579,员工_1-4-8-2,2026-06-08 00:00:00,,1.4.8,部门1
356,user950567,715410,pass7127,组长_1-4-9,2026-06-09 00:00:00,,1.4.9,部门1
357,user578687,948819,pass4005,员工_1-4-9-1,2026-06-09 00:00:00,,1.4.9,部门1
358,user679629,134975,pass1209,员工_1-4-9-2,2026-06-09 00:00:00,,1.4.9,部门1
359,user341162,572179,pass5686,组长_1-4-10,2026-06-10 00:00:00,,1.4.10,部门1
360,user436836,336148,pass4764,员工_1-4-10-1,2026-06-10 00:00:00,,1.4.10,部门1
361,user743604,631163,pass9894,员工_1-4-10-2,2026-06-10 00:00:00,,1.4.10,部门1
362,user712901,632921,pass3215,组长_1-4-11,2026-06-11 00:00:00,,1.4.11,部门1
363,user935352,723609,pass2957,员工_1-4-11-1,2026-06-11 00:00:00,,1.4.11,部门1
364,user863078,931798,pass7271,员工_1-4-11-2,2026-06-11 00:00:00,,1.4.11,部门1
365,user616339,493664,pass9948,组长_1-4-12,2026-06-12 00:00:00,,1.4.12,部门1
366,user595719,632110,pass3894,员工_1-4-12-1,2026-06-12 00:00:00,,1.4.12,部门1
367,user454019,402058,pass9604,员工_1-4-12-2,2026-06-12 00:00:00,,1.4.12,部门1
368,user981555,327895,pass6340,组长_1-4-13,2026-06-13 00:00:00,,1.4.13,部门1
369,user554456,345556,pass2138,员工_1-4-13-1,2026-06-13 00:00:00,,1.4.13,部门1
370,user666695,131765,pass6395,员工_1-4-13-2,2026-06-13 00:00:00,,1.4.13,部门1
371,user295674,858174,pass8797,组长_1-4-14,2026-06-14 00:00:00,,1.4.14,部门1
372,user565616,115332,pass2662,员工_1-4-14-1,2026-06-14 00:00:00,,1.4.14,部门1
373,user969191,373885,pass8924,员工_1-4-14-2,2026-06-14 00:00:00,,1.4.14,部门1
374,user851567,613858,pass1677,组长_1-4-15,2026-06-15 00:00:00,,1.4.15,部门1
375,user847051,220403,pass9703,员工_1-4-15-1,2026-06-15 00:00:00,,1.4.15,部门1
376,user888580,689359,pass4546,员工_1-4-15-2,2026-06-15 00:00:00,,1.4.15,部门1
377,user841461,689511,pass9906,组长_1-4-16,2026-06-16 00:00:00,,1.4.16,部门1
378,user156431,595942,pass4160,员工_1-4-16-1,2026-06-16 00:00:00,,1.4.16,部门1
379,user430823,633775,pass7667,员工_1-4-16-2,2026-06-16 00:00:00,,1.4.16,部门1
380,user731190,629332,pass2522,组长_1-4-17,2026-06-17 00:00:00,,1.4.17,部门1
381,user532678,397844,pass1780,员工_1-4-17-1,2026-06-17 00:00:00,,1.4.17,部门1
382,user236405,583762,pass9525,员工_1-4-17-2,2026-06-17 00:00:00,,1.4.17,部门1
383,user962848,694309,pass7250,组长_1-4-18,2026-06-18 00:00:00,,1.4.18,部门1
384,user623029,731439,pass8369,员工_1-4-18-1,2026-06-18 00:00:00,,1.4.18,部门1
385,user590880,179466,pass7080,员工_1-4-18-2,2026-06-18 00:00:00,,1.4.18,部门1
386,user670236,763051,pass1068,组长_1-4-19,2026-06-19 00:00:00,,1.4.19,部门1
387,user561060,258808,pass3047,员工_1-4-19-1,2026-06-19 00:00:00,,1.4.19,部门1
388,user297634,383495,pass3524,员工_1-4-19-2,2026-06-19 00:00:00,,1.4.19,部门1
389,user666027,317204,pass8676,组长_1-4-20,2026-06-20 00:00:00,,1.4.20,部门1
390,user813904,794715,pass1634,员工_1-4-20-1,2026-06-20 00:00:00,,1.4.20,部门1
391,user828400,194059,pass9798,员工_1-4-20-2,2026-06-20 00:00:00,,1.4.20,部门1
392,user165126,515833,pass4042,组长_1-4-21,2026-06-21 00:00:00,,1.4.21,部门1
393,user276799,850529,pass6955,员工_1-4-21-1,2026-06-21 00:00:00,,1.4.21,部门1
394,user612675,735141,pass1552,员工_1-4-21-2,2026-06-21 00:00:00,,1.4.21,部门1
395,user365743,189280,pass4895,组长_1-4-22,2026-06-22 00:00:00,,1.4.22,部门1
396,user242190,765461,pass5560,员工_1-4-22-1,2026-06-22 00:00:00,,1.4.22,部门1
397,user222096,261908,pass3353,员工_1-4-22-2,2026-06-22 00:00:00,,1.4.22,部门1
398,user343624,147224,pass7379,组长_1-4-23,2026-06-23 00:00:00,,1.4.23,部门1
399,user888539,412289,pass5317,员工_1-4-23-1,2026-06-23 00:00:00,,1.4.23,部门1
400,user378712,293318,pass2697,员工_1-4-23-2,2026-06-23 00:00:00,,1.4.23,部门1
401,user272944,931394,pass8888,组长_1-4-24,2026-06-24 00:00:00,,1.4.24,部门1
402,user463780,167289,pass6601,员工_1-4-24-1,2026-06-24 00:00:00,,1.4.24,部门1
403,user635171,927949,pass7581,员工_1-4-24-2,2026-06-24 00:00:00,,1.4.24,部门1
404,user101950,282864,pass4900,组长_1-4-25,2026-06-25 00:00:00,,1.4.25,部门1
405,user651324,544023,pass8158,员工_1-4-25-1,2026-06-25 00:00:00,,1.4.25,部门1
406,user532538,353813,pass7449,员工_1-4-25-2,2026-06-25 00:00:00,,1.4.25,部门1
407,user205382,213541,pass7426,组长_1-4-26,2026-06-26 00:00:00,,1.4.26,部门1
408,user471813,387537,pass4939,员工_1-4-26-1,2026-06-26 00:00:00,,1.4.26,部门1
409,user580343,520417,pass8416,员工_1-4-26-2,2026-06-26 00:00:00,,1.4.26,部门1
410,user975231,920067,pass8839,组长_1-4-27,2026-06-27 00:00:00,,1.4.27,部门1
411,user100748,154906,pass3106,员工_1-4-27-1,2026-06-27 00:00:00,,1.4.27,部门1
412,user797405,791027,pass6097,员工_1-4-27-2,2026-06-27 00:00:00,,1.4.27,部门1
413,user800244,256685,pass4778,组长_1-4-28,2026-06-28 00:00:00,,1.4.28,部门1
414,user779780,895039,pass8555,员工_1-4-28-1,2026-06-28 00:00:00,,1.4.28,部门1
415,user810789,140516,pass5516,员工_1-4-28-2,2026-06-28 00:00:00,,1.4.28,部门1
416,user810580,321362,pass1670,组长_1-4-29,2026-06-29 00:00:00,,1.4.29,部门1
417,user859007,750765,pass5608,员工_1-4-29-1,2026-06-29 00:00:00,,1.4.29,部门1
418,user429534,189153,pass9615,员工_1-4-29-2,2026-06-29 00:00:00,,1.4.29,部门1
419,user186118,155823,pass4226,组长_1-4-30,2026-06-30 00:00:00,,1.4.30,部门1
420,user996972,590129,pass4377,员工_1-4-30-1,2026-06-30 00:00:00,,1.4.30,部门1
421,user640855,685371,pass4888,员工_1-4-30-2,2026-06-30 00:00:00,,1.4.30,部门1
422,user530126,177517,pass8000,组长_1-5-1,2026-07-01 00:00:00,,1.5.1,部门1
423,user517535,817834,pass3310,员工_1-5-1-1,2026-07-01 00:00:00,,1.5.1,部门1
424,user565409,940284,pass2972,员工_1-5-1-2,2026-07-01 00:00:00,,1.5.1,部门1
425,user171169,108929,pass8445,组长_1-5-2,2026-07-02 00:00:00,,1.5.2,部门1
426,user515432,349644,pass3134,员工_1-5-2-1,2026-07-02 00:00:00,,1.5.2,部门1
427,user802048,799063,pass8524,员工_1-5-2-2,2026-07-02 00:00:00,,1.5.2,部门1
428,user695701,226768,pass1606,组长_1-5-3,2026-07-03 00:00:00,,1.5.3,部门1
429,user680685,682985,pass3218,员工_1-5-3-1,2026-07-03 00:00:00,,1.5.3,部门1
430,user801184,825406,pass7348,员工_1-5-3-2,2026-07-03 00:00:00,,1.5.3,部门1
431,user191340,877355,pass3596,组长_1-5-4,2026-07-04 00:00:00,,1.5.4,部门1
432,user623717,185405,pass5724,员工_1-5-4-1,2026-07-04 00:00:00,,1.5.4,部门1
433,user376992,192460,pass5197,员工_1-5-4-2,2026-07-04 00:00:00,,1.5.4,部门1
434,user694928,194662,pass8001,组长_1-5-5,2026-07-05 00:00:00,,1.5.5,部门1
435,user338823,166403,pass8262,员工_1-5-5-1,2026-07-05 00:00:00,,1.5.5,部门1
436,user509466,782966,pass3995,员工_1-5-5-2,2026-07-05 00:00:00,,1.5.5,部门1
437,user148250,624073,pass5066,组长_1-5-6,2026-07-06 00:00:00,,1.5.6,部门1
438,user292168,963402,pass6342,员工_1-5-6-1,2026-07-06 00:00:00,,1.5.6,部门1
439,user597208,389585,pass6297,员工_1-5-6-2,2026-07-06 00:00:00,,1.5.6,部门1
440,user754906,326339,pass8209,组长_1-5-7,2026-07-07 00:00:00,,1.5.7,部门1
441,user812699,683427,pass8575,员工_1-5-7-1,2026-07-07 00:00:00,,1.5.7,部门1
442,user893548,494593,pass8698,员工_1-5-7-2,2026-07-07 00:00:00,,1.5.7,部门1
443,user289487,747853,pass1121,组长_1-5-8,2026-07-08 00:00:00,,1.5.8,部门1
444,user872567,627594,pass4655,员工_1-5-8-1,2026-07-08 00:00:00,,1.5.8,部门1
445,user272277,215785,pass6715,员工_1-5-8-2,2026-07-08 00:00:00,,1.5.8,部门1
446,user698281,557575,pass5251,组长_1-5-9,2026-07-09 00:00:00,,1.5.9,部门1
447,user440675,613294,pass4333,员工_1-5-9-1,2026-07-09 00:00:00,,1.5.9,部门1
448,user424944,284169,pass5481,员工_1-5-9-2,2026-07-09 00:00:00,,1.5.9,部门1
449,user196843,683203,pass2392,组长_1-5-10,2026-07-10 00:00:00,,1.5.10,部门1
450,user464983,220223,pass1964,员工_1-5-10-1,2026-07-10 00:00:00,,1.5.10,部门1
451,user475086,120280,pass6177,员工_1-5-10-2,2026-07-10 00:00:00,,1.5.10,部门1
452,user657554,293137,pass7136,组长_1-5-11,2026-07-11 00:00:00,,1.5.11,部门1
453,user534671,537442,pass5372,员工_1-5-11-1,2026-07-11 00:00:00,,1.5.11,部门1
454,user749024,360825,pass3038,员工_1-5-11-2,2026-07-11 00:00:00,,1.5.11,部门1
455,user632105,578789,pass4507,组长_1-5-12,2026-07-12 00:00:00,,1.5.12,部门1
456,user290733,812334,pass3695,员工_1-5-12-1,2026-07-12 00:00:00,,1.5.12,部门1
457,user521866,343592,pass2699,员工_1-5-12-2,2026-07-12 00:00:00,,1.5.12,部门1
458,user391833,593229,pass9959,组长_1-5-13,2026-07-13 00:00:00,,1.5.13,部门1
459,user665570,340442,pass9521,员工_1-5-13-1,2026-07-13 00:00:00,,1.5.13,部门1
460,user840029,962357,pass5217,员工_1-5-13-2,2026-07-13 00:00:00,,1.5.13,部门1
461,user276610,532780,pass1051,组长_1-5-14,2026-07-14 00:00:00,,1.5.14,部门1
462,user716454,951594,pass8494,员工_1-5-14-1,2026-07-14 00:00:00,,1.5.14,部门1
463,user195016,139536,pass7831,员工_1-5-14-2,2026-07-14 00:00:00,,1.5.14,部门1
464,user780297,214521,pass3589,组长_1-5-15,2026-07-15 00:00:00,,1.5.15,部门1
465,user279093,515185,pass5493,员工_1-5-15-1,2026-07-15 00:00:00,,1.5.15,部门1
466,user809782,245401,pass8091,员工_1-5-15-2,2026-07-15 00:00:00,,1.5.15,部门1
467,user363398,334880,pass8457,组长_1-5-16,2026-07-16 00:00:00,,1.5.16,部门1
468,user362220,394423,pass2355,员工_1-5-16-1,2026-07-16 00:00:00,,1.5.16,部门1
469,user802419,156611,pass3815,员工_1-5-16-2,2026-07-16 00:00:00,,1.5.16,部门1
470,user495357,697337,pass9053,组长_1-5-17,2026-07-17 00:00:00,,1.5.17,部门1
471,user975950,829061,pass7279,员工_1-5-17-1,2026-07-17 00:00:00,,1.5.17,部门1
472,user232384,822872,pass6173,员工_1-5-17-2,2026-07-17 00:00:00,,1.5.17,部门1
473,user845630,185476,pass4547,组长_1-5-18,2026-07-18 00:00:00,,1.5.18,部门1
474,user228769,533531,pass6664,员工_1-5-18-1,2026-07-18 00:00:00,,1.5.18,部门1
475,user529834,961446,pass6507,员工_1-5-18-2,2026-07-18 00:00:00,,1.5.18,部门1
476,user338855,938408,pass6182,组长_1-5-19,2026-07-19 00:00:00,,1.5.19,部门1
477,user188083,566940,pass9240,员工_1-5-19-1,2026-07-19 00:00:00,,1.5.19,部门1
478,user269362,399882,pass1503,员工_1-5-19-2,2026-07-19 00:00:00,,1.5.19,部门1
479,user355094,475492,pass4585,组长_1-5-20,2026-07-20 00:00:00,,1.5.20,部门1
480,user167896,292187,pass7243,员工_1-5-20-1,2026-07-20 00:00:00,,1.5.20,部门1
481,user963522,195191,pass8805,员工_1-5-20-2,2026-07-20 00:00:00,,1.5.20,部门1
482,user496375,417891,pass1211,组长_1-5-21,2026-07-21 00:00:00,,1.5.21,部门1
483,user532745,868841,pass1648,员工_1-5-21-1,2026-07-21 00:00:00,,1.5.21,部门1
484,user704417,890875,pass6813,员工_1-5-21-2,2026-07-21 00:00:00,,1.5.21,部门1
485,user631020,281698,pass3568,组长_1-5-22,2026-07-22 00:00:00,,1.5.22,部门1
486,user641027,787164,pass1033,员工_1-5-22-1,2026-07-22 00:00:00,,1.5.22,部门1
487,user363829,150913,pass2962,员工_1-5-22-2,2026-07-22 00:00:00,,1.5.22,部门1
488,user845151,923567,pass5817,组长_1-5-23,2026-07-23 00:00:00,,1.5.23,部门1
489,user286685,915585,pass3581,员工_1-5-23-1,2026-07-23 00:00:00,,1.5.23,部门1
490,user840254,443120,pass8370,员工_1-5-23-2,2026-07-23 00:00:00,,1.5.23,部门1
491,user131446,727271,pass3801,组长_1-5-24,2026-07-24 00:00:00,,1.5.24,部门1
492,user978035,685297,pass3709,员工_1-5-24-1,2026-07-24 00:00:00,,1.5.24,部门1
493,user160009,909726,pass9725,员工_1-5-24-2,2026-07-24 00:00:00,,1.5.24,部门1
494,user714288,817050,pass6568,组长_1-5-25,2026-07-25 00:00:00,,1.5.25,部门1
495,user220757,293761,pass1550,员工_1-5-25-1,2026-07-25 00:00:00,,1.5.25,部门1
496,user792930,696462,pass2945,员工_1-5-25-2,2026-07-25 00:00:00,,1.5.25,部门1
497,user978052,840894,pass2711,组长_1-5-26,2026-07-26 00:00:00,,1.5.26,部门1
498,user892180,300969,pass3578,员工_1-5-26-1,2026-07-26 00:00:00,,1.5.26,部门1
499,user574927,980091,pass6607,员工_1-5-26-2,2026-07-26 00:00:00,,1.5.26,部门1
500,user800127,465258,pass6388,组长_1-5-27,2026-07-27 00:00:00,,1.5.27,部门1
501,user885545,831357,pass4425,员工_1-5-27-1,2026-07-27 00:00:00,,1.5.27,部门1
502,user710071,940838,pass3548,员工_1-5-27-2,2026-07-27 00:00:00,,1.5.27,部门1
503,user658206,411565,pass8830,组长_1-5-28,2026-07-28 00:00:00,,1.5.28,部门1
504,user985985,969822,pass2379,员工_1-5-28-1,2026-07-28 00:00:00,,1.5.28,部门1
505,user966478,260249,pass6499,员工_1-5-28-2,2026-07-28 00:00:00,,1.5.28,部门1
506,user389230,958879,pass7103,组长_1-5-29,2026-07-29 00:00:00,,1.5.29,部门1
507,user974284,759212,pass2598,员工_1-5-29-1,2026-07-29 00:00:00,,1.5.29,部门1
508,user233524,406986,pass2625,员工_1-5-29-2,2026-07-29 00:00:00,,1.5.29,部门1
509,user512219,302957,pass6501,组长_1-5-30,2026-07-30 00:00:00,,1.5.30,部门1
510,user349042,129915,pass6587,员工_1-5-30-1,2026-07-30 00:00:00,,1.5.30,部门1
511,user946263,851333,pass5649,员工_1-5-30-2,2026-07-30 00:00:00,,1.5.30,部门1
512,user902136,575065,pass4888,组长_2-1-1,2026-07-31 00:00:00,,2.1.1,部门2
513,user820406,925710,pass8487,员工_2-1-1-1,2026-07-31 00:00:00,,2.1.1,部门2
514,user873172,236065,pass4793,员工_2-1-1-2,2026-07-31 00:00:00,,2.1.1,部门2
515,user529006,183508,pass8410,组长_2-1-2,2026-08-01 00:00:00,,2.1.2,部门2
516,user361364,134774,pass1785,员工_2-1-2-1,2026-08-01 00:00:00,,2.1.2,部门2
517,user109559,407107,pass9453,员工_2-1-2-2,2026-08-01 00:00:00,,2.1.2,部门2
518,user442824,444169,pass3151,组长_2-1-3,2026-08-02 00:00:00,,2.1.3,部门2
519,user438234,455749,pass7453,员工_2-1-3-1,2026-08-02 00:00:00,,2.1.3,部门2
520,user168647,304622,pass7618,员工_2-1-3-2,2026-08-02 00:00:00,,2.1.3,部门2
521,user619443,169043,pass6174,组长_2-1-4,2026-08-03 00:00:00,,2.1.4,部门2
522,user717208,190377,pass4570,员工_2-1-4-1,2026-08-03 00:00:00,,2.1.4,部门2
523,user349315,369084,pass8687,员工_2-1-4-2,2026-08-03 00:00:00,,2.1.4,部门2
524,user706258,863398,pass5326,组长_2-1-5,2026-08-04 00:00:00,,2.1.5,部门2
525,user716811,795292,pass5471,员工_2-1-5-1,2026-08-04 00:00:00,,2.1.5,部门2
526,user765250,928904,pass5105,员工_2-1-5-2,2026-08-04 00:00:00,,2.1.5,部门2
527,user269892,871342,pass3236,组长_2-1-6,2026-08-05 00:00:00,,2.1.6,部门2
528,user151472,413056,pass7530,员工_2-1-6-1,2026-08-05 00:00:00,,2.1.6,部门2
529,user925772,589389,pass1081,员工_2-1-6-2,2026-08-05 00:00:00,,2.1.6,部门2
530,user670471,909919,pass5472,组长_2-1-7,2026-08-06 00:00:00,,2.1.7,部门2
531,user391632,710349,pass7539,员工_2-1-7-1,2026-08-06 00:00:00,,2.1.7,部门2
532,user788559,558242,pass9092,员工_2-1-7-2,2026-08-06 00:00:00,,2.1.7,部门2
533,user375784,619846,pass9405,组长_2-1-8,2026-08-07 00:00:00,,2.1.8,部门2
534,user634374,261870,pass3219,员工_2-1-8-1,2026-08-07 00:00:00,,2.1.8,部门2
535,user762140,681746,pass7087,员工_2-1-8-2,2026-08-07 00:00:00,,2.1.8,部门2
536,user117821,689497,pass5173,组长_2-1-9,2026-08-08 00:00:00,,2.1.9,部门2
537,user313567,474697,pass3462,员工_2-1-9-1,2026-08-08 00:00:00,,2.1.9,部门2
538,user373251,999568,pass6187,员工_2-1-9-2,2026-08-08 00:00:00,,2.1.9,部门2
539,user440533,901517,pass1304,组长_2-1-10,2026-08-09 00:00:00,,2.1.10,部门2
540,user358601,352995,pass2057,员工_2-1-10-1,2026-08-09 00:00:00,,2.1.10,部门2
541,user886468,892724,pass8789,员工_2-1-10-2,2026-08-09 00:00:00,,2.1.10,部门2
542,user548897,116029,pass4784,组长_2-1-11,2026-08-10 00:00:00,,2.1.11,部门2
543,user589703,365005,pass2749,员工_2-1-11-1,2026-08-10 00:00:00,,2.1.11,部门2
544,user832859,127473,pass6783,员工_2-1-11-2,2026-08-10 00:00:00,,2.1.11,部门2
545,user803469,312098,pass5687,组长_2-1-12,2026-08-11 00:00:00,,2.1.12,部门2
546,user546681,627594,pass7535,员工_2-1-12-1,2026-08-11 00:00:00,,2.1.12,部门2
547,user609368,674888,pass4571,员工_2-1-12-2,2026-08-11 00:00:00,,2.1.12,部门2
548,user238591,859902,pass9046,组长_2-1-13,2026-08-12 00:00:00,,2.1.13,部门2
549,user613187,643298,pass1178,员工_2-1-13-1,2026-08-12 00:00:00,,2.1.13,部门2
550,user229032,704131,pass3330,员工_2-1-13-2,2026-08-12 00:00:00,,2.1.13,部门2
551,user111806,906290,pass2524,组长_2-1-14,2026-08-13 00:00:00,,2.1.14,部门2
552,user331952,912924,pass4196,员工_2-1-14-1,2026-08-13 00:00:00,,2.1.14,部门2
553,user479123,349530,pass1426,员工_2-1-14-2,2026-08-13 00:00:00,,2.1.14,部门2
554,user336203,236847,pass7667,组长_2-1-15,2026-08-14 00:00:00,,2.1.15,部门2
